sno,gmaps_place_id,gmaps_name,gmaps_formatted_address,gmaps_latitude,gmaps_longitude,gmaps_opening_hours_weekday_text,gmaps_website,gmaps_phone,gmaps_rating,gmaps_user_ratings_total,gmaps_types,gmaps_business_status,gmaps_editorial_summary,gmaps_url,gmaps_directions_url,gmaps_plus_code_global,gmaps_plus_code_compound,gmaps_utc_offset_minutes,gmaps_photo_reference_1,gmaps_addr_country,gmaps_addr_postal_code,gmaps_addr_postal_town,gmaps_addr_admin_area_level_1,gmaps_addr_admin_area_level_2,postcode_norm,gmaps_postcode_norm,likely_match,description_short,Description,city,region,local_authority,service_area,age_range,conditions_supported,specific_services,physical_access,organization_type,status,last_verified
970,250,"Sport -Epsom
Swimming Lessons
Warren Mead Junior School",,51.3245991,-0.227365999999961,,https://greatwaves.co.uk/disability-swimming,,,,,,,,,,,,,,SM7 1EJ,,,,,,,"Swimming Lessons.
PLANNED IN CONJUNCTION WITH PARENTS
On enquiry, we will provide a phone consultation to ensure that we plan and deliver the most suitable swimming lessons. Our disability and special educational needs lessons range from group lessons of 30 minutes, or 2-2-1 and 1-2-1 lessons either of a length of 20 or 30 minutes, depending on the individuals needs.
http://www.greatwaves.co.uk/disability-swimming/
WARREN MEAD JUNIOR SCHOOL
POOL LENGTH: 5 x 15m
DEPTH: 1m throughout.
FEATURES: Separate male and female changing facilities with toilet and shower. Shallow stepped entry so is perfect for nervous non-swimmers and beginners. Free parking on site and off road. (Available for Summer Lessons and Fast Track Courses)
ADDRESS:
Roundwood Way
Banstead
Surrey
SM7 1EJ","Swimming Lessons.
PLANNED IN CONJUNCTION WITH PARENTS
On enquiry, we will provide a phone consultation to ensure that we plan and deliver the most suitable swimming lessons. Our disability and special educational needs lessons range from group lessons of 30 minutes, or 2-2-1 and 1-2-1 lessons either of a length of 20 or 30 minutes, depending on the individuals needs.
http://www.greatwaves.co.uk/disability-swimming/
WARREN MEAD JUNIOR SCHOOL
POOL LENGTH: 5 x 15m
DEPTH: 1m throughout.
FEATURES: Separate male and female changing facilities with toilet and shower. Shallow stepped entry so is perfect for nervous non-swimmers and beginners. Free parking on site and off road. (Available for Summer Lessons and Fast Track Courses)
ADDRESS:
Roundwood Way
Banstead
Surrey
SM7 1EJ, We are excited to welcome swimmers with a disability and special educational needs to Great Waves Swimming Academy.",,,,,,,,,,,
971,251,"Sport -Swimming.
Essex,
Leigh on Sea",,51.5490453,0.642260800000031,,https://sealsswimclub.co.uk/sealsswimclub/Home.html,,,,,,,,,,,,,,,,,,,,,"Every Sunday for an hours swim between 4-5pm at Belfairs Swimming Pool, Leigh on Sea, Essex. Family and friends are welcome to come along.
http://www.sealsswimclub.co.uk/sealsswimclub/Home.html","Every Sunday for an hours swim between 4-5pm at Belfairs Swimming Pool, Leigh on Sea, Essex. Family and friends are welcome to come along.
http://www.sealsswimclub.co.uk/sealsswimclub/Home.html, Swimming club for children and adults with disabilities and their families.",,,,,,,,,,,
972,252,Cycling -Finsbury Park,,51.5652854,-0.104930999999965,,https://pedalpowercc.org,,,,,,,,,,,,,,,,,,,,,"http://www.pedalpowercc.org/
Pedal Power is the cycling club for teenagers and adults with learning disabilities. We meet on the Finsbury Park basketball courts on Tuesdays 11:00am-2:00pm, and fortnightly on Saturdays between 12:00 and 4:00.
Absolutely FREE.
Please wear suitable footwear.
Helmets are necessary and provided for those who don’t have their own. Carers and support workers are encouraged to join in. Our trainers are qualified National Standards cycle trainers.
Sessions feature:
• Cycling for complete beginners on 2 wheels or trikes
• Games to improve cycling skills
• An opportunity to try for the Special Olympics
• Specialised bikes for a whole range of disability
• Off road location.","http://www.pedalpowercc.org/
Pedal Power is the cycling club for teenagers and adults with learning disabilities. We meet on the Finsbury Park basketball courts on Tuesdays 11:00am-2:00pm, and fortnightly on Saturdays between 12:00 and 4:00.
Absolutely FREE.
Please wear suitable footwear.
Helmets are necessary and provided for those who don’t have their own. Carers and support workers are encouraged to join in. Our trainers are qualified National Standards cycle trainers.
Sessions feature:
• Cycling for complete beginners on 2 wheels or trikes
• Games to improve cycling skills
• An opportunity to try for the Special Olympics
• Specialised bikes for a whole range of disability
• Off road location., Tuesday 11am-2pm (Tuesdays), 12 – 4pm (alternate Saturdays)",,,,,,,,,,,
973,253,"Sport -Fulham FC Active for Autism.
Saint Joseph's Catholic Nursery School",,51.4086864,-0.295060899999953,,https://wandsworth.childrensservicedirectory.org.uk/kb5/wandsworth/fsd/service.page,,,,,,,,,,,,,,,,,,,,,"Sport -Fulham FC Active for Autism.
Active Autism – Football coaching for boys and girls with Autism aged between 5-18. Training is on Saturday mornings at St Joseph’s School in Kingston, with tournaments on the last Sunday of every month.
Contact Name
Ashley Gumbrell
Telephone
07786 277 632
E-mail
agumbrell@fulhamfc.com
Parent Organisation
Fulham FC Foundation
Source:
http://wandsworth.childrensservicedirectory.org.uk/kb5/wandsworth/fsd/service.page?id=EUpbkr8O4cw&familychannel=0","Sport -Fulham FC Active for Autism.
Active Autism – Football coaching for boys and girls with Autism aged between 5-18. Training is on Saturday mornings at St Joseph’s School in Kingston, with tournaments on the last Sunday of every month.
Contact Name
Ashley Gumbrell
Telephone
07786 277 632
E-mail
agumbrell@fulhamfc.com
Parent Organisation
Fulham FC Foundation
Source:
http://wandsworth.childrensservicedirectory.org.uk/kb5/wandsworth/fsd/service.page?id=EUpbkr8O4cw&familychannel=0, St Joseph’s School",,,,,,,,,,,
974,254,Sport -Goresbrook Leisure Centre,,51.5325068,0.130413699999963,,,,,,,,,,,,,,,,RM9 6XW,,,,,,,"Centre has an IFI accredited gym. Centre has experienced instructors. Centre runs disabled swimming sessions Sundays 7.00-8.00pm.
Each session costs £2.00. Parents/carers are welcome to attend sessions. Centre has good disabled access (inc. pool hoist).
Address
Goresbrook Leisure Centre
Essex,
RM9 6XW
Telephone Number
020 8227 3977
Email Address
300direct@lbbd.gov.uk
Websites
www.barking-dagenham.gov.uk
Sports Offered
Swimming","Centre has an IFI accredited gym. Centre has experienced instructors. Centre runs disabled swimming sessions Sundays 7.00-8.00pm.
Each session costs £2.00. Parents/carers are welcome to attend sessions. Centre has good disabled access (inc. pool hoist).
Address
Goresbrook Leisure Centre
Essex,
RM9 6XW
Telephone Number
020 8227 3977
Email Address
300direct@lbbd.gov.uk
Websites
www.barking-dagenham.gov.uk
Sports Offered
Swimming, Ripple Road,",,,,,,,,,,,
975,255,Cycling -Greenwich,,51.4497928,0.0526849999999968,,,,,,,,,,,,,,,,SE9 2PT,,,,,,,"Unique@LEC
SE9 2PT
Unique is an all ability cycling project, for all riders, families and carers, regardless of their ability or need.
Stationers Crown Woods Academy, Bexley Road Eltham SE9 2PT.
For more information or to get involved: unique@limitededitioncycling.co.uk
Or ring Ollie on 07984 200566 www.limitededitioncycling.co.uk/unique.html","Unique@LEC
SE9 2PT
Unique is an all ability cycling project, for all riders, families and carers, regardless of their ability or need.
Stationers Crown Woods Academy, Bexley Road Eltham SE9 2PT.
For more information or to get involved: unique@limitededitioncycling.co.uk
Or ring Ollie on 07984 200566 www.limitededitioncycling.co.uk/unique.html, Saturday 1:30-2:30pm",,,,,,,,,,,
976,256,"Sport- Hackney
Disability Sports Coach Club",,51.5425639,-0.0714223999999604,,,,,,,,,,,,,,,,E8 3XW,,,,,,,"Club Hackney are particular fans of basketball and boccia and always attend our club sports days and Festivals in force.
Come and join this greatly popular session at Queensbridge Leisure Centre.
Wednesday
11.00am - 12.30pm
Venue:
Queensbridge Sports and Community Centre, 30 Holly Street, London, E8 3XW
Price:
£3","Club Hackney are particular fans of basketball and boccia and always attend our club sports days and Festivals in force.
Come and join this greatly popular session at Queensbridge Leisure Centre.
Wednesday
11.00am - 12.30pm
Venue:
Queensbridge Sports and Community Centre, 30 Holly Street, London, E8 3XW
Price:
£3, One of our busiest clubs which is full of laughter. Due to the fast growing numbers at this session we this year have expanded to having 4 badminton courts to enable further session growth.",,,,,,,,,,,
977,257,"Sport- Hatch End
 Aquarius Swimming Club",,51.6074229,-0.3627274,,,,,,,,,,,,,,,,,,,,,,,"Swimming lessons available for children from 3 years of age through to teens. Teachers in the water with beginners (Parents do not participate). ASA Badge progression from Puffin through to the Gold & Honours Challenge Awards. Swim fit sessions for advanced swimmers/teenagers. Club established over 30 years.
Small groups trained for special needs.
Lessons available Sunday mornings in Hatch End. Saturday afternoon in Northwood at Merchant Taylors School. Email aquariussc@aol.com for information and to check availability or call 01271890571.","Swimming lessons available for children from 3 years of age through to teens. Teachers in the water with beginners (Parents do not participate). ASA Badge progression from Puffin through to the Gold & Honours Challenge Awards. Swim fit sessions for advanced swimmers/teenagers. Club established over 30 years.
Small groups trained for special needs.
Lessons available Sunday mornings in Hatch End. Saturday afternoon in Northwood at Merchant Taylors School. Email aquariussc@aol.com for information and to check availability or call 01271890571., Aquarius Swimming Club",,,,,,,,,,,
978,258,"Sport- Hillingdon
Fenix Gymnastics",,51.525014,-0.465174700000034,,https://fenixgymnastics.com,,,,,,,,,,,,,,UB8 3QU,,,,,,,"Timetable
-Disability squad 1 . 11.45 - 12.45
This class is for children with disabilities who can work in a group .
-Disability squad 2. 12,45 - 1.45pm
This class is a mixed group, for those who can work in small groups but may need more focused coaching.
Contact details
https://fenixgymnastics.com/
Meadow High School
Royal Lane
Hillingdon UB8 3QU
email: info@fenixgymnastics.com","Timetable
-Disability squad 1 . 11.45 - 12.45
This class is for children with disabilities who can work in a group .
-Disability squad 2. 12,45 - 1.45pm
This class is a mixed group, for those who can work in small groups but may need more focused coaching.
Contact details
https://fenixgymnastics.com/
Meadow High School
Royal Lane
Hillingdon UB8 3QU
email: info@fenixgymnastics.com, Fenix Gymnastics Club in Hillingdon",,,,,,,,,,,
979,259,"Sport- Swimming Hoddesdon 
The John Warner Sports Centre",,51.77521,-0.000752000000034059,,https://facebook.com/groups/1490846281137864,,,,,,,,,,,,,,,,,,,,,"D I S A B I L I T Y S W I M M I N G S E S S I O N S
The John Warner Sports Centre, Hoddesdon
Sunday’s 4pm-5pm
The Laura Trott Leisure Centre, Cheshunt
Sunday’s 4.15pm-5.45pm
Working in partnership
The sessions run on a Sunday afternoon and both sessions are free.
Qualified teachers and coaches are on hand to help build confidence and stroke technique so that the experience is as enjoyable as possible and offer advice on the different competitive pathways available to you, should you
wish to pursue this.
If you are interested in finding out more about these sessions you can just come along or call Janet Warrington Head Coach Hoddesdon Swimming Club.
Tel: 0772 989 2729
email:  janet.warrington965@gmail.com
www.hoddesdonsc.co.uk
Join our closed Facebook Group :
‘Sunday Disability Swim Sessions’
https://www.facebook.com/groups/1490846281137864/","D I S A B I L I T Y S W I M M I N G S E S S I O N S
The John Warner Sports Centre, Hoddesdon
Sunday’s 4pm-5pm
The Laura Trott Leisure Centre, Cheshunt
Sunday’s 4.15pm-5.45pm
Working in partnership
The sessions run on a Sunday afternoon and both sessions are free.
Qualified teachers and coaches are on hand to help build confidence and stroke technique so that the experience is as enjoyable as possible and offer advice on the different competitive pathways available to you, should you
wish to pursue this.
If you are interested in finding out more about these sessions you can just come along or call Janet Warrington Head Coach Hoddesdon Swimming Club.
Tel: 0772 989 2729
email:  janet.warrington965@gmail.com
www.hoddesdonsc.co.uk
Join our closed Facebook Group :
‘Sunday Disability Swim Sessions’
https://www.facebook.com/groups/1490846281137864/, The Borough of Broxbourne and Hoddesdon Swimming Club are working in partnership to provide a session for people with a disability; physical or learning.",,,,,,,,,,,
980,260,"Sport- Holloway
Trampolining and Ice Rink
Sobell Leisure Centre",,51.5591117,-0.111881600000061,,https://hoop.co.uk/i/qaZmlN,,,,,,,,,,,,,,,,,,,,,"Supervised trampolining sessions for disabled people. Hoists are available for access to the trampolines for those with mobility issues.
Thursdays	11:30am and 12:00pm
email:  sobellleisurecentre@gll.org
Tel:  020 7609 2166","Supervised trampolining sessions for disabled people. Hoists are available for access to the trampolines for those with mobility issues.
Thursdays	11:30am and 12:00pm
email:  sobellleisurecentre@gll.org
Tel:  020 7609 2166, https://hoop.co.uk/i/qaZmlN/",,,,,,,,,,,
981,261,"Sport- Kensington & Chelsea
Disability Sports Coach Club",,51.5143131,-0.215990099999999,,https://disabilitysportscoach.co.uk/community-clubs,,,,,,,,,,,,,,W10 6EX,,,,,,,"The club takes place on Saturday mornings with football, boccia, basketball and cricket the most popular sports!
During the year, the club will have specialist coaching visits from The Golf Trust, Westway tennis coaches and The Wheelchair Dance Association. The club also has access to a new cardio wall.
There is a lot of friendly competition at the club and many welcoming faces for any new people joining the session. Come join us!
Club Details
Saturday
11.00 - 1.00pm
Venue:
Kensington Leisure Centre,
Silchester Road,
London,
W10 6EX
Price:
£3
http://disabilitysportscoach.co.uk/community-clubs/","The club takes place on Saturday mornings with football, boccia, basketball and cricket the most popular sports!
During the year, the club will have specialist coaching visits from The Golf Trust, Westway tennis coaches and The Wheelchair Dance Association. The club also has access to a new cardio wall.
There is a lot of friendly competition at the club and many welcoming faces for any new people joining the session. Come join us!
Club Details
Saturday
11.00 - 1.00pm
Venue:
Kensington Leisure Centre,
Silchester Road,
London,
W10 6EX
Price:
£3
http://disabilitysportscoach.co.uk/community-clubs/, Hosted at the impressive and fully accessible Kensington Leisure Centre, you will not find a better sporting setting in London. Situated just off Ladbrook Grove, the club is easy to reach by public transport.",,,,,,,,,,,
982,262,Sport -Laburnum Boat Club/ Swimming,,51.5355704,-0.0721361999999317,,,,,,,,,,,,,,,,E2 8BA,,,,,,,"Address
Laburnum Boat Club
Laburnum Street,
London,
E2 8BA
Telephone Number
020 7729 2915
Email: laburnumboatclub@tiscali.co.uk
Websites
www.laburnum.org.uk
Sports Offered: Sailing, Swimming","Address
Laburnum Boat Club
Laburnum Street,
London,
E2 8BA
Telephone Number
020 7729 2915
Email: laburnumboatclub@tiscali.co.uk
Websites
www.laburnum.org.uk
Sports Offered: Sailing, Swimming, The club runs a disabled specific after school club on Mondays and Thursdays 17.00-19.00pm.Activities undertaken include swimming, climbing and sailing. The club can also offer a pick up and drop off service to Hackney residence if transport is a problem for them.Sessions cost £1. The club also runs a youth club for able-bodied and disabled children.These sessions run on Tuesday and Wednesday 17.00-19.00pm and cost £1 and also on Saturday 11.00-16.00pm, this session costs £2. There are also sessions run for adults with mental health issues on Wednesdays 19.30-21.30pm. Activities undertaken include kayaking and narrowboating. These sessions cost £3. All the sessions are run by qualified coaches who are experienced in working with disabilities. The venue also has full disabled access.",,,,,,,,,,,
983,263,"Sport- Lambeth 
Disability Sports Coach Club",,51.4638198,-0.113125299999979,,https://disabilitysportscoach.co.uk/community-clubs,,,,,,,,,,,,,,SW9 8QQ,,,,,,,"The club’s young leaders play a big part in the delivery of the session and creating an inclusive setting. Popular sports include basketball, tennis and new age Kurling, but this is just a few sports delivered at the club.
We hope to offer gym experiences as part of the 2016-7 programme. Specialist golf, dance and cricket taster sessions will also feature.
Spread the clubs word, and come and join the fast growing Tuesday session.
Club Details
Tuesday
4.30 - 6.00pm
Venue:
Brixton Recreation Centre,
27 Brixton Station Road,
London, SW9 8QQ
Price:
£3
http://disabilitysportscoach.co.uk/community-clubs/","The club’s young leaders play a big part in the delivery of the session and creating an inclusive setting. Popular sports include basketball, tennis and new age Kurling, but this is just a few sports delivered at the club.
We hope to offer gym experiences as part of the 2016-7 programme. Specialist golf, dance and cricket taster sessions will also feature.
Spread the clubs word, and come and join the fast growing Tuesday session.
Club Details
Tuesday
4.30 - 6.00pm
Venue:
Brixton Recreation Centre,
27 Brixton Station Road,
London, SW9 8QQ
Price:
£3
http://disabilitysportscoach.co.uk/community-clubs/, Club Lambeth takes place at the heart of disability sport in Lambeth. The session is an ideal time for young people to come to after school and also is open to all.",,,,,,,,,,,
984,264,Cycling -Lewisham,,51.4529073,-0.02389160000007,,https://wheelsforwellbeing.org.uk,,,,,,,,,,,,,,SE4 1JF,,,,,,,"Sports Hall, Ladywell Day Centre (indoors)
Tuesday 10:3am – 12:30pm
http://www.wheelsforwellbeing.org.uk/
Our qualified instructors, supported by fantastic volunteers, help participants try our cycles or get comfortable on the one that suits them, and offer ongoing support.
On your first visit…
If you’ve not cycled with us before please arrive during the first half hour of the session to say hello and have an induction.
If you’re a group of five or more please let us know in advance the sorts of cycles you’d like to try so we make sure they’re available:
Phone 020 7346 8482
email: info@wheelsforwellbeing.org.uk
Please download and fill in the New-Cyclist-Registration-Form or Group-Registration-Form; this will save time at our reception desk when you arrive.","Sports Hall, Ladywell Day Centre (indoors)
Tuesday 10:3am – 12:30pm
http://www.wheelsforwellbeing.org.uk/
Our qualified instructors, supported by fantastic volunteers, help participants try our cycles or get comfortable on the one that suits them, and offer ongoing support.
On your first visit…
If you’ve not cycled with us before please arrive during the first half hour of the session to say hello and have an induction.
If you’re a group of five or more please let us know in advance the sorts of cycles you’d like to try so we make sure they’re available:
Phone 020 7346 8482
email: info@wheelsforwellbeing.org.uk
Please download and fill in the New-Cyclist-Registration-Form or Group-Registration-Form; this will save time at our reception desk when you arrive., Sports Hall, Ladywell Day Centre, 148 Dressington Avenue, Lewisham SE4 1JF",,,,,,,,,,,
985,265,"Sport- Northwood
Aquarius Swimming Club
Merchant Taylors' School",,51.6358527,-0.424239599999964,,,,,,,,,,,,,,,,,,,,,,,"Swimming lessons available for children from 3 years of age through to teens. Teachers in the water with beginners (Parents do not participate). ASA Badge progression from Puffin through to the Gold & Honours Challenge Awards. Swim fit sessions for advanced swimmers/teenagers. Club established over 30 years.
Small groups trained for special needs.
Lessons available Sunday mornings in Hatch End. Saturday afternoon in Northwood at Merchant Taylors School. Email aquariussc@aol.com for information and to check availability or call 01271890571.","Swimming lessons available for children from 3 years of age through to teens. Teachers in the water with beginners (Parents do not participate). ASA Badge progression from Puffin through to the Gold & Honours Challenge Awards. Swim fit sessions for advanced swimmers/teenagers. Club established over 30 years.
Small groups trained for special needs.
Lessons available Sunday mornings in Hatch End. Saturday afternoon in Northwood at Merchant Taylors School. Email aquariussc@aol.com for information and to check availability or call 01271890571., Aquarius Swimming Club",,,,,,,,,,,
986,266,Cycling -Regent’s Park,,51.52832,-0.150740400000018,,https://westeustonpartnership.co.uk,,,,,,,,,,,,,,NW1 4NR,,,,,,,"Saturday 10:00am-1:00pm
London NW1 4NR, United Kingdom
http://www.westeustonpartnership.co.uk/
West Euston Partnership’s Ability Bikes sessions take place from 10.00 am to 1.00 pm every Saturday from Queen Mary’s Yard, Inner Circle, Regent’s Park but bikes must be booked prior by contacting West Euston Partnership on 020 7388 7932 or via e mail bikes@westeuston.org , there is currently no charge for Camden residents.The bikes are also used during the week by Swiss Cottage School as part of their sports curriculum, by the Pirate Castle via their Access Adventure programme and the Camden Sports Development Team’s new All Active programme.","Saturday 10:00am-1:00pm
London NW1 4NR, United Kingdom
http://www.westeustonpartnership.co.uk/
West Euston Partnership’s Ability Bikes sessions take place from 10.00 am to 1.00 pm every Saturday from Queen Mary’s Yard, Inner Circle, Regent’s Park but bikes must be booked prior by contacting West Euston Partnership on 020 7388 7932 or via e mail bikes@westeuston.org , there is currently no charge for Camden residents.The bikes are also used during the week by Swiss Cottage School as part of their sports curriculum, by the Pirate Castle via their Access Adventure programme and the Camden Sports Development Team’s new All Active programme., West Euston Ability Bikes",,,,,,,,,,,
987,267,Sport- Ruslip Disability multi sport club,,51.5565088,-0.39029359999995,,https://hillingdon.gov.uk/article/31489/Disability-multi-sport-club,,,,,,,,,,,,,,HA4 0JE,,,,,,,"A fun multi sports community club for young people with special needs. Sports include trampolining, football, volleyball, table tennis and boccia.
Please bring a parent or carer with you.
Siblings welcome.
Saturday session, South Ruislip Kurling
Every Saturday 1.45pm to 3.15pm
Ages 8 to 19 years
Cost: £3 per session
Queensmead Sports Centre
Victoria Rd, Ruislip HA4 0JE,
Contact the Wellbeing Team for more information
http://www.hillingdon.gov.uk/article/31489/Disability-multi-sport-club","A fun multi sports community club for young people with special needs. Sports include trampolining, football, volleyball, table tennis and boccia.
Please bring a parent or carer with you.
Siblings welcome.
Saturday session, South Ruislip Kurling
Every Saturday 1.45pm to 3.15pm
Ages 8 to 19 years
Cost: £3 per session
Queensmead Sports Centre
Victoria Rd, Ruislip HA4 0JE,
Contact the Wellbeing Team for more information
http://www.hillingdon.gov.uk/article/31489/Disability-multi-sport-club, Disability multi sport club",,,,,,,,,,,
988,268,"Sport -Sidcup 
Gymnastics Club
 Hurstmere School",,51.4387,0.114399999999932,,,,,,,,,,,,,,,,DA15 9AW,,,,,,,"Hurstmere School, Hurst Road,
Sidcup,
Kent,
Kent,
DA15 9AW
Telephone Number
07967 346060
Email Address
kay.salter@btopenworld.com
Websites
www.falconspartak.com
Inclusive sessions include disabled participants, ensuring that additional help and support is provided when and if required. Dedicated sessions follow the inclusive gym class but allowing for 1:1 coach support work where it is required. Use of special adapted equipment as well as mainstream gymnastics equipment is used to enable all ability levels to participate and access gymnastics. Falcon Spartak allow carers and parents to assist in the gym. They can leave as and when they are happy to. Gymnasts can also be given a buddy to work with. All new gymnasts are allowed 3 taster sessions before the final decision is taken to join the club. this allows the gymnast and parent/carers time to decide if they like the club. Disabled Gymnasts have the opportunity to compete in regional and club competitions, displays, GymFusion, Disability National events in Rhythmic, Artistic and Trampolining. All coaches in the club have taken the disability add-on module (3 club coaches, 1 assistant coach, 1 trampoline coach and 1 senior club coach in Rhythmic) Club competitions take place before Christmas. The club also celebrates its 40th birthday in 2013 so there will be events to celebrate this. All events held at the club are fully inclusive and gymnasts from dedicated sessions are also encouraged to attend.
Sports Offered
Gymnastics
Impairments catered for
Amputee, Learning Disabilities, Visual Impairment.
When do we meet
Wednesday 6.30pm to 8.30pm, Thursday 6.30 to 8.30pm, Saturday 12.30pm to 2.30pm","Hurstmere School, Hurst Road,
Sidcup,
Kent,
Kent,
DA15 9AW
Telephone Number
07967 346060
Email Address
kay.salter@btopenworld.com
Websites
www.falconspartak.com
Inclusive sessions include disabled participants, ensuring that additional help and support is provided when and if required. Dedicated sessions follow the inclusive gym class but allowing for 1:1 coach support work where it is required. Use of special adapted equipment as well as mainstream gymnastics equipment is used to enable all ability levels to participate and access gymnastics. Falcon Spartak allow carers and parents to assist in the gym. They can leave as and when they are happy to. Gymnasts can also be given a buddy to work with. All new gymnasts are allowed 3 taster sessions before the final decision is taken to join the club. this allows the gymnast and parent/carers time to decide if they like the club. Disabled Gymnasts have the opportunity to compete in regional and club competitions, displays, GymFusion, Disability National events in Rhythmic, Artistic and Trampolining. All coaches in the club have taken the disability add-on module (3 club coaches, 1 assistant coach, 1 trampoline coach and 1 senior club coach in Rhythmic) Club competitions take place before Christmas. The club also celebrates its 40th birthday in 2013 so there will be events to celebrate this. All events held at the club are fully inclusive and gymnasts from dedicated sessions are also encouraged to attend.
Sports Offered
Gymnastics
Impairments catered for
Amputee, Learning Disabilities, Visual Impairment.
When do we meet
Wednesday 6.30pm to 8.30pm, Thursday 6.30 to 8.30pm, Saturday 12.30pm to 2.30pm, Falcon Spartak Gymnastics Club",,,,,,,,,,,
989,269,Sport -Shene Fitness Centre Richmond,,51.462797,-0.260055999999963,,,,,,,,,,,,,,,,SW14 8RG,,,,,,,"Shene Sports and Fitness Centre
Objectives
To ensure the availability of sporting opportunities and fitness equipment to all members of the local community.
Park Avenue, East Sheen, London (South West), SW14 8RG
CONTACT:
Tel: 020 8878 7578
Fax: 020 8878 9395
Email: leisure@richmond.gov.uk","Shene Sports and Fitness Centre
Objectives
To ensure the availability of sporting opportunities and fitness equipment to all members of the local community.
Park Avenue, East Sheen, London (South West), SW14 8RG
CONTACT:
Tel: 020 8878 7578
Fax: 020 8878 9395
Email: leisure@richmond.gov.uk, Offering various sports for members of the local community, including a gym, disabled football, basketball, badminton, tennis, volleyball, trampolining, fencing, gymnastics and various martial arts. They have been accredited as a member of the Inclusive Fitness Initiative with Provisional Member Status and have a range of equipment and classes available to those with disabilities, including those in wheelchairs and with limited mobility.",,,,,,,,,,,
990,270,"Sports - Slough 
Multi Sports Disability Club 
Burnham",,51.5280043,-0.662443800000005,,https://burnhamsportsandactivities.org.uk/business-directory/1570/burnham-multi-sports-disability-club-2,,,,,,,,,,,,,,SL1 7LY,,,,,,,"Meeting Times or Details:
Wednesday 4.30 – 6pm Term time only. Phone before attending for first time.
https://www.burnhamsportsandactivities.org.uk/business-directory/1570/burnham-multi-sports-disability-club-2/
Address:
Burnham Park E-ACT Academy,
Opendale Road,
Burnham SL1 7LY
Contact Name: South Bucks District Council
Tel: 01895 837348","Meeting Times or Details:
Wednesday 4.30 – 6pm Term time only. Phone before attending for first time.
https://www.burnhamsportsandactivities.org.uk/business-directory/1570/burnham-multi-sports-disability-club-2/
Address:
Burnham Park E-ACT Academy,
Opendale Road,
Burnham SL1 7LY
Contact Name: South Bucks District Council
Tel: 01895 837348, Sports club for 11 to 17 year olds. It has a variety of ball games, all adapted for young people with disabilities, including wheelchair users.",,,,,,,,,,,
991,271,"Sport -Slough Starfish Swimming Club
Magnet Leisure Centre 
Maidenhead",,51.5252302,-0.7184019,,https://starfish-swimming.org.uk,,,,,,,,,,,,,,,,,,,,,http://starfish-swimming.org.uk/,"http://starfish-swimming.org.uk/, Starfish Swimming Club is a competitive swimming club and we aim to give children and adults with learning difficulties the opportunity to improve their swimming capability and to realise their full potential as a swimmer, whilst developing a strong sense of teamwork, self discipline, self-esteem and sportmanship in a safe and caring environment.",,,,,,,,,,,
992,272,Sport -Southwark Disability Football,,51.4958502,-0.104686000000015,,,,,,,,,,,,,,,,SE1 6ER,,,,,,,"Age Range: 18+
The Service:
Free Disability Football
Every Monday 1300hrs to 1400hrs
Who is the service for?
Anyone with a disability
How can I access this service?
Contact Southwark Disablement Association
Contact: Ali Arab - 020 7525 1596 or ali@sdail.org
Mondays 1-2pm
Geraldine Mary Hamsworth sports facility,
How is this service funded?
Sports England
Do you need to pay for this service?
No","Age Range: 18+
The Service:
Free Disability Football
Every Monday 1300hrs to 1400hrs
Who is the service for?
Anyone with a disability
How can I access this service?
Contact Southwark Disablement Association
Contact: Ali Arab - 020 7525 1596 or ali@sdail.org
Mondays 1-2pm
Geraldine Mary Hamsworth sports facility,
How is this service funded?
Sports England
Do you need to pay for this service?
No, St Georges Road, SE1 6ER",,,,,,,,,,,
993,273,"Sport- Southwark 
Disability Sports Coach Club",,51.4935521,-0.101597699999957,,https://disabilitysportscoach.co.uk/community-clubs,,,,,,,,,,,,,,SE1 6SQ,,,,,,,"Club Southwark is a fun and relaxed Saturday session although some participants do get very competitive! The regulars are brilliant at welcoming new participants, so if you fancy new sports session we urge you to come along. Athletics, boccia and volleyball are amongst the popular sports at this club.
Club Details
Saturday
2.30pm - 4.00pm
Venue:
The Castle Leisure Centre,
22 Elephant and Castle,
SE1 6SQ
Price:
£3
http://disabilitysportscoach.co.uk/community-clubs/","Club Southwark is a fun and relaxed Saturday session although some participants do get very competitive! The regulars are brilliant at welcoming new participants, so if you fancy new sports session we urge you to come along. Athletics, boccia and volleyball are amongst the popular sports at this club.
Club Details
Saturday
2.30pm - 4.00pm
Venue:
The Castle Leisure Centre,
22 Elephant and Castle,
SE1 6SQ
Price:
£3
http://disabilitysportscoach.co.uk/community-clubs/, From this term the club is taking place at the new and highly accessible Castle Leisure Centre. We are very lucky to be based at this venue which also boasts an impressive swimming pool and gym which all can use at the weekend’s as part of Southwark’s free gym and swim offer.",,,,,,,,,,,
994,274,Sport -Stoke Park Trust For The Disabled,,51.52913,-0.599572299999977,,,,,,,,,,,,,,,,,,,,,,,"We are giving more disabled people the opportunity of taking part in sport and physical recreation, as well as other social activities
in and around Slough.
Our Members come from a wide catchment area,
embracing Buckinghamshire and Berkshire.","We are giving more disabled people the opportunity of taking part in sport and physical recreation, as well as other social activities
in and around Slough.
Our Members come from a wide catchment area,
embracing Buckinghamshire and Berkshire., We are a sports club providing sports facilities and opportunities for all disabled people.",,,,,,,,,,,
